Label,temperature,treatment,cage,survival,sex,individual,trait,Length
FO_18_P_3_6_M_7_L_.tif,18,P,3,6,M,7,L,0.672
FO_18_P_3_6_M_7_L_.tif,18,P,3,6,M,7,L,0.641
FO_18_P_3_6_M_7_W_.tif,18,P,3,6,M,7,W,1.727
FO_18_P_3_6_M_9_T_.tif,18,P,3,6,M,9,T,0.917
FO_18_P_3_6_M_9_L_.tif,18,P,3,6,M,9,L,0.638
FO_18_P_3_6_M_9_L_.tif,18,P,3,6,M,9,L,0.642
FO_18_P_3_6_M_9_W_.tif,18,P,3,6,M,9,W,1.741
FO_18_P_3_6_M_11_T_.tif,18,P,3,6,M,11,T,0.853
FO_18_P_3_6_M_11_L_.tif,18,P,3,6,M,11,L,0.653
FO_18_P_3_6_M_11_L_.tif,18,P,3,6,M,11,L,0.637
FO_18_P_3_6_M_11_W_.tif,18,P,3,6,M,11,W,1.781
FO_18_P_3_6_M_12_T_.tif,18,P,3,6,M,12,T,0.92
FO_18_P_3_6_M_12_L_.tif,18,P,3,6,M,12,L,0.651
FO_18_P_3_6_M_12_L_.tif,18,P,3,6,M,12,L,0.612
FO_18_P_3_6_M_12_W_.tif,18,P,3,6,M,12,W,1.728
FO_18_P_3_6_M_13_T_.tif,18,P,3,6,M,13,T,0.866
FO_18_P_3_6_M_13_W_.tif,18,P,3,6,M,13,W,1.728
FO_18_P_3_6_M_13_L_.tif,18,P,3,6,M,13,L,0.645
FO_18_P_3_6_M_13_L_.tif,18,P,3,6,M,13,L,0.621
FO_18_P_3_6_M_14_T_.tif,18,P,3,6,M,14,T,0.951
FO_18_P_3_6_M_14_L_.tif,18,P,3,6,M,14,L,0.673
FO_18_P_3_6_M_14_L_.tif,18,P,3,6,M,14,L,0.679
FO_18_P_3_6_M_14_W_.tif,18,P,3,6,M,14,W,1.801
FO_18_P_3_6_M_18_T_.tif,18,P,3,6,M,18,T,0.895
FO_18_P_3_6_M_18_L_.tif,18,P,3,6,M,18,L,0.626
FO_18_P_3_6_M_18_L_.tif,18,P,3,6,M,18,L,0.613
FO_18_P_3_6_M_18_W_.tif,18,P,3,6,M,18,W,1.694
FO_18_P_3_6_M_20_T_.tif,18,P,3,6,M,20,T,0.931
FO_18_P_3_6_M_20_L_.tif,18,P,3,6,M,20,L,0.652
FO_18_P_3_6_M_20_L_.tif,18,P,3,6,M,20,L,0.63
FO_18_P_3_6_M_20_W_.tif,18,P,3,6,M,20,W,1.734
FO_18_P_3_6_M_24_T_.tif,18,P,3,6,M,24,T,0.871
FO_21_P_3_6_F_127_T_.tif,21,P,3,6,F,127,T,1.005
FO_21_P_3_6_F_127_L_.tif,21,P,3,6,F,127,L,0.663
FO_21_P_3_6_F_127_L_.tif,21,P,3,6,F,127,L,0.668
FO_21_P_3_6_F_127_W_.tif,21,P,3,6,F,127,W,1.875
FO_21_P_3_6_F_106_T_.tif,21,P,3,6,F,106,T,1.065
FO_21_P_3_6_F_106_L_.tif,21,P,3,6,F,106,L,0.712
FO_21_P_3_6_F_106_L_.tif,21,P,3,6,F,106,L,0.698
FO_21_P_3_6_F_106_W_.tif,21,P,3,6,F,106,W,1.932
FO_21_P_3_6_F_107_T_.tif,21,P,3,6,F,107,T,1.028
FO_21_P_3_6_F_107_L_.tif,21,P,3,6,F,107,L,0.72
FO_21_P_3_6_F_107_L_.tif,21,P,3,6,F,107,L,0.684
FO_21_P_3_6_F_107_W_.tif,21,P,3,6,F,107,W,1.996
FO_21_P_3_6_F_108_T_.tif,21,P,3,6,F,108,T,1.007
FO_21_P_3_6_F_108_L_.tif,21,P,3,6,F,108,L,0.672
FO_21_P_3_6_F_108_L_.tif,21,P,3,6,F,108,L,0.636
FO_21_P_3_6_F_108_W_.tif,21,P,3,6,F,108,W,1.882
FO_21_P_3_6_F_110_T_.tif,21,P,3,6,F,110,T,0.99
FO_21_P_3_6_F_110_L_.tif,21,P,3,6,F,110,L,0.674
FO_21_P_3_6_F_110_L_.tif,21,P,3,6,F,110,L,0.665
FO_21_P_3_6_F_110_W_.tif,21,P,3,6,F,110,W,1.874
FO_21_P_3_6_F_117_T_.tif,21,P,3,6,F,117,T,1.05
FO_21_P_3_6_F_117_L_.tif,21,P,3,6,F,117,L,0.662
FO_21_P_3_6_F_117_L_.tif,21,P,3,6,F,117,L,0.657
FO_21_P_3_6_F_117_W_.tif,21,P,3,6,F,117,W,1.927
FO_21_P_3_6_F_118_T_.tif,21,P,3,6,F,118,T,1.037
FO_21_P_3_6_F_118_L_.tif,21,P,3,6,F,118,L,0.671
FO_21_P_3_6_F_118_L_.tif,21,P,3,6,F,118,L,0.656
FO_21_P_3_6_F_118_W_.tif,21,P,3,6,F,118,W,1.901
FO_21_P_3_6_F_121_T_.tif,21,P,3,6,F,121,T,1.057
FO_21_P_3_6_F_121_L_.tif,21,P,3,6,F,121,L,0.664
FO_21_P_3_6_F_121_L_.tif,21,P,3,6,F,121,L,0.66
FO_21_P_3_6_F_121_W_.tif,21,P,3,6,F,121,W,1.981
FO_21_P_3_6_F_122_T_.tif,21,P,3,6,F,122,T,1.013
FO_21_P_3_6_F_122_L_.tif,21,P,3,6,F,122,L,0.712
FO_21_P_3_6_F_122_L_.tif,21,P,3,6,F,122,L,0.697
FO_21_P_3_6_F_122_W_.tif,21,P,3,6,F,122,W,1.911
FO_21_P_3_6_F_123_T_.tif,21,P,3,6,F,123,T,1.049
FO_21_P_3_6_F_123_L_.tif,21,P,3,6,F,123,L,0.664
FO_21_P_3_6_F_123_L_.tif,21,P,3,6,F,123,L,0.662
FO_21_P_3_6_F_123_W_.tif,21,P,3,6,F,123,W,1.939
FO_21_P_3_6_F_124_T_.tif,21,P,3,6,F,124,T,0.929
FO_21_P_3_6_F_124_L_.tif,21,P,3,6,F,124,L,0.623
FO_21_P_3_6_F_124_L_.tif,21,P,3,6,F,124,L,0.624
FO_21_P_3_6_F_124_W_.tif,21,P,3,6,F,124,W,1.821
FO_21_P_3_6_F_126_T_.tif,21,P,3,6,F,126,T,1.05
FO_21_P_3_6_F_126_L_.tif,21,P,3,6,F,126,L,0.683
FO_21_P_3_6_F_126_L_.tif,21,P,3,6,F,126,L,0.679
FO_21_P_3_6_F_126_W_.tif,21,P,3,6,F,126,W,1.894
FO_21_P_3_6_F_104_T_.tif,21,P,3,6,F,104,T,1.049
FO_21_P_3_6_F_104_L_.tif,21,P,3,6,F,104,L,0.687
FO_21_P_3_6_F_104_L_.tif,21,P,3,6,F,104,L,0.701
FO_21_P_3_6_F_104_W_.tif,21,P,3,6,F,104,W,1.929
FO_21_P_3_6_F_89_T_.tif,21,P,3,6,F,89,T,1.022
FO_21_P_3_6_F_89_L_.tif,21,P,3,6,F,89,L,0.671
FO_21_P_3_6_F_89_L_.tif,21,P,3,6,F,89,L,0.631
FO_21_P_3_6_F_89_W_.tif,21,P,3,6,F,89,W,1.923
FO_21_P_3_6_F_93_T_.tif,21,P,3,6,F,93,T,1.011
FO_21_P_3_6_F_93_L_.tif,21,P,3,6,F,93,L,0.669
FO_21_P_3_6_F_93_L_.tif,21,P,3,6,F,93,L,0.658
FO_21_P_3_6_F_93_W_.tif,21,P,3,6,F,93,W,1.889
FO_21_P_3_6_F_94_T_.tif,21,P,3,6,F,94,T,1.067
FO_21_P_3_6_F_94_L_.tif,21,P,3,6,F,94,L,0.657
FO_21_P_3_6_F_94_L_.tif,21,P,3,6,F,94,L,0.675
FO_21_P_3_6_F_94_W_.tif,21,P,3,6,F,94,W,1.931
FO_21_P_3_6_F_95_T_.tif,21,P,3,6,F,95,T,1.089
FO_21_P_3_6_F_95_L_.tif,21,P,3,6,F,95,L,0.721
FO_21_P_3_6_F_95_L_.tif,21,P,3,6,F,95,L,0.701
FO_21_P_3_6_F_95_W_.tif,21,P,3,6,F,95,W,2.038
FO_21_P_3_6_F_96_T_.tif,21,P,3,6,F,96,T,0.963
FO_21_P_3_6_F_96_L_.tif,21,P,3,6,F,96,L,0.656
FO_21_P_3_6_F_96_L_.tif,21,P,3,6,F,96,L,0.638
FO_21_P_3_6_F_96_W_.tif,21,P,3,6,F,96,W,1.863
FO_21_P_3_6_F_97_T_.tif,21,P,3,6,F,97,T,0.967
FO_21_P_3_6_F_97_L_.tif,21,P,3,6,F,97,L,0.616
FO_21_P_3_6_F_97_L_.tif,21,P,3,6,F,97,L,0.609
FO_21_P_3_6_F_97_W_.tif,21,P,3,6,F,97,W,1.782
FO_21_P_3_6_F_98_T_.tif,21,P,3,6,F,98,T,1.02
FO_21_P_3_6_F_98_L_.tif,21,P,3,6,F,98,L,0.68
FO_21_P_3_6_F_98_L_.tif,21,P,3,6,F,98,L,0.647
FO_21_P_3_6_F_98_W_.tif,21,P,3,6,F,98,W,1.896
FO_21_P_3_6_F_99_T_.tif,21,P,3,6,F,99,T,1.061
FO_21_P_3_6_F_99_L_.tif,21,P,3,6,F,99,L,0.686
FO_21_P_3_6_F_99_L_.tif,21,P,3,6,F,99,L,0.678
FO_21_P_3_6_F_99_W_.tif,21,P,3,6,F,99,W,1.956
FO_21_P_3_6_F_100_T_.tif,21,P,3,6,F,100,T,1.063
FO_21_P_3_6_F_100_L_.tif,21,P,3,6,F,100,L,0.695
FO_21_P_3_6_F_100_L_.tif,21,P,3,6,F,100,L,0.691
FO_21_P_3_6_F_100_W_.tif,21,P,3,6,F,100,W,1.946
FO_21_P_3_6_F_101_T_.tif,21,P,3,6,F,101,T,1.01
FO_21_P_3_6_F_101_L_.tif,21,P,3,6,F,101,L,0.683
FO_21_P_3_6_F_101_L_.tif,21,P,3,6,F,101,L,0.653
FO_21_P_3_6_F_101_W_.tif,21,P,3,6,F,101,W,1.862
FO_21_P_3_6_F_88_W_.tif,21,P,3,6,F,88,W,1.898
FO_21_P_3_6_F_67_T_.tif,21,P,3,6,F,67,T,1.053
FO_21_P_3_6_F_67_L_.tif,21,P,3,6,F,67,L,0.665
FO_21_P_3_6_F_67_L_.tif,21,P,3,6,F,67,L,0.619
FO_21_P_3_6_F_67_W_.tif,21,P,3,6,F,67,W,1.869
FO_21_P_3_6_F_69_T_.tif,21,P,3,6,F,69,T,1.014
FO_21_P_3_6_F_69_L_.tif,21,P,3,6,F,69,L,0.68
FO_21_P_3_6_F_69_L_.tif,21,P,3,6,F,69,L,0.674
FO_21_P_3_6_F_69_W_.tif,21,P,3,6,F,69,W,1.916
FO_21_P_3_6_F_70_T_.tif,21,P,3,6,F,70,T,1.019
FO_21_P_3_6_F_70_L_.tif,21,P,3,6,F,70,L,0.714
FO_21_P_3_6_F_70_L_.tif,21,P,3,6,F,70,L,0.652
FO_21_P_3_6_F_70_W_.tif,21,P,3,6,F,70,W,2.002
FO_21_P_3_6_F_71_T_.tif,21,P,3,6,F,71,T,0.968
FO_21_P_3_6_F_71_L_.tif,21,P,3,6,F,71,L,0.649
FO_21_P_3_6_F_71_L_.tif,21,P,3,6,F,71,L,0.634
FO_21_P_3_6_F_71_W_.tif,21,P,3,6,F,71,W,1.864
FO_21_P_3_6_F_72_T_.tif,21,P,3,6,F,72,T,1.031
FO_21_P_3_6_F_72_L_.tif,21,P,3,6,F,72,L,0.675
FO_21_P_3_6_F_72_L_.tif,21,P,3,6,F,72,L,0.667
FO_21_P_3_6_F_72_W_.tif,21,P,3,6,F,72,W,1.887
FO_21_P_3_6_F_73_T_.tif,21,P,3,6,F,73,T,1.111
FO_21_P_3_6_F_73_L_.tif,21,P,3,6,F,73,L,0.676
FO_21_P_3_6_F_73_L_.tif,21,P,3,6,F,73,L,0.663
FO_21_P_3_6_F_73_W_.tif,21,P,3,6,F,73,W,1.897
FO_21_P_3_6_F_77_T_.tif,21,P,3,6,F,77,T,1.114
FO_21_P_3_6_F_77_L_.tif,21,P,3,6,F,77,L,0.701
FO_21_P_3_6_F_77_L_.tif,21,P,3,6,F,77,L,0.674
FO_21_P_3_6_F_77_W_.tif,21,P,3,6,F,77,W,1.943
FO_21_P_3_6_F_85_T_.tif,21,P,3,6,F,85,T,1.016
FO_21_P_3_6_F_85_L_.tif,21,P,3,6,F,85,L,0.67
FO_21_P_3_6_F_85_L_.tif,21,P,3,6,F,85,L,0.619
FO_21_P_3_6_F_85_W_.tif,21,P,3,6,F,85,W,1.879
FO_21_P_3_6_F_86_T_.tif,21,P,3,6,F,86,T,1.044
FO_21_P_3_6_F_86_L_.tif,21,P,3,6,F,86,L,0.704
FO_21_P_3_6_F_86_L_.tif,21,P,3,6,F,86,L,0.696
FO_21_P_3_6_F_86_W_.tif,21,P,3,6,F,86,W,1.959
FO_21_P_3_6_F_87_T_.tif,21,P,3,6,F,87,T,1.023
FO_21_P_3_6_F_87_L_.tif,21,P,3,6,F,87,L,0.7
FO_21_P_3_6_F_87_L_.tif,21,P,3,6,F,87,L,0.652
FO_21_P_3_6_F_87_W_.tif,21,P,3,6,F,87,W,1.895
FO_21_P_3_6_F_88_T_.tif,21,P,3,6,F,88,T,1.055
FO_21_P_3_6_F_88_L_.tif,21,P,3,6,F,88,L,0.703
FO_21_P_3_6_F_88_L_.tif,21,P,3,6,F,88,L,0.679
FO_21_P_3_6_F_62_L_.tif,21,P,3,6,F,62,L,0.685
FO_21_P_3_6_F_62_L_.tif,21,P,3,6,F,62,L,0.624
FO_21_P_3_6_F_62_W_.tif,21,P,3,6,F,62,W,1.915
FO_21_P_3_6_F_64_T_.tif,21,P,3,6,F,64,T,1.035
FO_21_P_3_6_F_64_L_.tif,21,P,3,6,F,64,L,0.675
FO_21_P_3_6_F_64_L_.tif,21,P,3,6,F,64,L,0.676
FO_21_P_3_6_F_64_W_.tif,21,P,3,6,F,64,W,1.917
FO_21_P_3_6_F_65_T_.tif,21,P,3,6,F,65,T,1.022
FO_21_P_3_6_F_65_L_.tif,21,P,3,6,F,65,L,0.669
FO_21_P_3_6_F_65_L_.tif,21,P,3,6,F,65,L,0.638
FO_21_P_3_6_F_65_W_.tif,21,P,3,6,F,65,W,1.773
FO_21_P_3_6_F_29_T_.tif,21,P,3,6,F,29,T,0.863
FO_21_P_3_6_F_29_L_.tif,21,P,3,6,F,29,L,0.579
FO_21_P_3_6_F_29_L_.tif,21,P,3,6,F,29,L,0.568
FO_21_P_3_6_F_29_W_.tif,21,P,3,6,F,29,W,1.635
FO_21_P_3_6_F_33_T_.tif,21,P,3,6,F,33,T,1.057
FO_21_P_3_6_F_33_L_.tif,21,P,3,6,F,33,L,0.681
FO_21_P_3_6_F_33_L_.tif,21,P,3,6,F,33,L,0.662
FO_21_P_3_6_F_33_W_.tif,21,P,3,6,F,33,W,1.9
FO_21_P_3_6_F_34_T_.tif,21,P,3,6,F,34,T,1.058
FO_21_P_3_6_F_34_L_.tif,21,P,3,6,F,34,L,0.703
FO_21_P_3_6_F_34_L_.tif,21,P,3,6,F,34,L,0.654
FO_21_P_3_6_F_34_W_.tif,21,P,3,6,F,34,W,1.891
FO_21_P_3_6_F_43_T_.tif,21,P,3,6,F,43,T,1.003
FO_21_P_3_6_F_43_L_.tif,21,P,3,6,F,43,L,0.665
FO_21_P_3_6_F_43_L_.tif,21,P,3,6,F,43,L,0.629
FO_21_P_3_6_F_43_W_.tif,21,P,3,6,F,43,W,1.843
FO_21_P_3_6_F_44_T_.tif,21,P,3,6,F,44,T,1.051
FO_21_P_3_6_F_44_L_.tif,21,P,3,6,F,44,L,0.701
FO_21_P_3_6_F_44_L_.tif,21,P,3,6,F,44,L,0.672
FO_21_P_3_6_F_44_W_.tif,21,P,3,6,F,44,W,1.992
FO_21_P_3_6_F_47_T_.tif,21,P,3,6,F,47,T,1.026
FO_21_P_3_6_F_47_L_.tif,21,P,3,6,F,47,L,0.658
FO_21_P_3_6_F_47_L_.tif,21,P,3,6,F,47,L,0.636
FO_21_P_3_6_F_47_W_.tif,21,P,3,6,F,47,W,1.859
FO_21_P_3_6_F_57_T_.tif,21,P,3,6,F,57,T,1.074
FO_21_P_3_6_F_57_L_.tif,21,P,3,6,F,57,L,0.703
FO_21_P_3_6_F_57_L_.tif,21,P,3,6,F,57,L,0.686
FO_21_P_3_6_F_57_W_.tif,21,P,3,6,F,57,W,1.986
FO_21_P_3_6_F_58_T_.tif,21,P,3,6,F,58,T,1.067
FO_21_P_3_6_F_58_L_.tif,21,P,3,6,F,58,L,0.74
FO_21_P_3_6_F_58_L_.tif,21,P,3,6,F,58,L,0.681
FO_21_P_3_6_F_58_W_.tif,21,P,3,6,F,58,W,1.947
FO_21_P_3_6_F_59_T_.tif,21,P,3,6,F,59,T,0.965
FO_21_P_3_6_F_59_L_.tif,21,P,3,6,F,59,L,0.658
FO_21_P_3_6_F_59_L_.tif,21,P,3,6,F,59,L,0.609
FO_21_P_3_6_F_59_W_.tif,21,P,3,6,F,59,W,1.794
FO_21_P_3_6_F_60_T_.tif,21,P,3,6,F,60,T,0.987
FO_21_P_3_6_F_60_L_.tif,21,P,3,6,F,60,L,0.658
FO_21_P_3_6_F_60_L_.tif,21,P,3,6,F,60,L,0.592
FO_21_P_3_6_F_60_W_.tif,21,P,3,6,F,60,W,1.782
FO_21_P_3_6_F_61_T_.tif,21,P,3,6,F,61,T,1.068
FO_21_P_3_6_F_61_L_.tif,21,P,3,6,F,61,L,0.715
FO_21_P_3_6_F_61_L_.tif,21,P,3,6,F,61,L,0.66
FO_21_P_3_6_F_61_W_.tif,21,P,3,6,F,61,W,1.951
FO_21_P_3_6_F_62_T_.tif,21,P,3,6,F,62,T,1.009
FO_21_P_3_6_F_28_W_.tif,21,P,3,6,F,28,W,1.921
FO_21_P_3_6_F_1_T_.tif,21,P,3,6,F,1,T,1.056
FO_21_P_3_6_F_1_L_.tif,21,P,3,6,F,1,L,0.671
FO_21_P_3_6_F_1_L_.tif,21,P,3,6,F,1,L,0.633
FO_21_P_3_6_F_1_W_.tif,21,P,3,6,F,1,W,1.849
FO_21_P_3_6_F_2_T_.tif,21,P,3,6,F,2,T,1.031
FO_21_P_3_6_F_2_L_.tif,21,P,3,6,F,2,L,0.648
FO_21_P_3_6_F_2_L_.tif,21,P,3,6,F,2,L,0.642
FO_21_P_3_6_F_2_W_.tif,21,P,3,6,F,2,W,1.819
FO_21_P_3_6_F_3_T_.tif,21,P,3,6,F,3,T,1.009
FO_21_P_3_6_F_3_L_.tif,21,P,3,6,F,3,L,0.679
FO_21_P_3_6_F_3_L_.tif,21,P,3,6,F,3,L,0.629
FO_21_P_3_6_F_3_W_.tif,21,P,3,6,F,3,W,1.899
FO_21_P_3_6_F_6_T_.tif,21,P,3,6,F,6,T,1.057
FO_21_P_3_6_F_6_L_.tif,21,P,3,6,F,6,L,0.686
FO_21_P_3_6_F_6_L_.tif,21,P,3,6,F,6,L,0.686
FO_21_P_3_6_F_6_W_.tif,21,P,3,6,F,6,W,1.961
FO_21_P_3_6_F_7_T_.tif,21,P,3,6,F,7,T,1.08
FO_21_P_3_6_F_7_L_.tif,21,P,3,6,F,7,L,0.715
FO_21_P_3_6_F_7_L_.tif,21,P,3,6,F,7,L,0.702
FO_21_P_3_6_F_7_W_.tif,21,P,3,6,F,7,W,1.949
FO_21_P_3_6_F_11_T_.tif,21,P,3,6,F,11,T,1.074
FO_21_P_3_6_F_11_L_.tif,21,P,3,6,F,11,L,0.688
FO_21_P_3_6_F_11_L_.tif,21,P,3,6,F,11,L,0.677
FO_21_P_3_6_F_11_W_.tif,21,P,3,6,F,11,W,1.936
FO_21_P_3_6_F_19_T_.tif,21,P,3,6,F,19,T,0.982
FO_21_P_3_6_F_19_L_.tif,21,P,3,6,F,19,L,0.666
FO_21_P_3_6_F_19_L_.tif,21,P,3,6,F,19,L,0.64
FO_21_P_3_6_F_19_W_.tif,21,P,3,6,F,19,W,1.879
FO_21_P_3_6_F_20_T_.tif,21,P,3,6,F,20,T,1.024
FO_21_P_3_6_F_20_L_.tif,21,P,3,6,F,20,L,0.678
FO_21_P_3_6_F_20_L_.tif,21,P,3,6,F,20,L,0.667
FO_21_P_3_6_F_20_W_.tif,21,P,3,6,F,20,W,1.921
FO_21_P_3_6_F_21_T_.tif,21,P,3,6,F,21,T,1.061
FO_21_P_3_6_F_21_L_.tif,21,P,3,6,F,21,L,0.699
FO_21_P_3_6_F_21_L_.tif,21,P,3,6,F,21,L,0.662
FO_21_P_3_6_F_21_W_.tif,21,P,3,6,F,21,W,1.959
FO_21_P_3_6_F_27_T_.tif,21,P,3,6,F,27,T,0.97
FO_21_P_3_6_F_27_L_.tif,21,P,3,6,F,27,L,0.671
FO_21_P_3_6_F_27_L_.tif,21,P,3,6,F,27,L,0.674
FO_21_P_3_6_F_27_W_.tif,21,P,3,6,F,27,W,1.768
FO_21_P_3_6_F_28_T_.tif,21,P,3,6,F,28,T,1.066
FO_21_P_3_6_F_28_L_.tif,21,P,3,6,F,28,L,0.673
FO_21_P_3_6_F_28_L_.tif,21,P,3,6,F,28,L,0.641
FO_21_P_3_6_M_128_W_.tif,21,P,3,6,M,128,W,1.696
FO_21_P_3_6_M_103_T_.tif,21,P,3,6,M,103,T,0.956
FO_21_P_3_6_M_103_L_.tif,21,P,3,6,M,103,L,0.677
FO_21_P_3_6_M_103_L_.tif,21,P,3,6,M,103,L,0.637
FO_21_P_3_6_M_103_W_.tif,21,P,3,6,M,103,W,1.687
FO_21_P_3_6_M_105_T_.tif,21,P,3,6,M,105,T,0.891
FO_21_P_3_6_M_105_L_.tif,21,P,3,6,M,105,L,0.648
FO_21_P_3_6_M_105_L_.tif,21,P,3,6,M,105,L,0.615
FO_21_P_3_6_M_105_W_.tif,21,P,3,6,M,105,W,1.658
FO_21_P_3_6_M_109_T_.tif,21,P,3,6,M,109,T,0.962
FO_21_P_3_6_M_109_L_.tif,21,P,3,6,M,109,L,0.643
FO_21_P_3_6_M_109_L_.tif,21,P,3,6,M,109,L,0.597
FO_21_P_3_6_M_109_W_.tif,21,P,3,6,M,109,W,1.67
FO_21_P_3_6_M_111_T_.tif,21,P,3,6,M,111,T,0.893
FO_21_P_3_6_M_111_L_.tif,21,P,3,6,M,111,L,0.642
FO_21_P_3_6_M_111_L_.tif,21,P,3,6,M,111,L,0.631
FO_21_P_3_6_M_111_W_.tif,21,P,3,6,M,111,W,1.676
FO_21_P_3_6_M_112_T_.tif,21,P,3,6,M,112,T,0.858
FO_21_P_3_6_M_112_L_.tif,21,P,3,6,M,112,L,0.626
FO_21_P_3_6_M_112_L_.tif,21,P,3,6,M,112,L,0.553
FO_21_P_3_6_M_112_W_.tif,21,P,3,6,M,112,W,1.577
FO_21_P_3_6_M_113_T_.tif,21,P,3,6,M,113,T,0.897
FO_21_P_3_6_M_113_L_.tif,21,P,3,6,M,113,L,0.655
FO_21_P_3_6_M_113_L_.tif,21,P,3,6,M,113,L,0.606
FO_21_P_3_6_M_113_W_.tif,21,P,3,6,M,113,W,1.661
FO_21_P_3_6_M_114_T_.tif,21,P,3,6,M,114,T,0.949
FO_21_P_3_6_M_114_L_.tif,21,P,3,6,M,114,L,0.675
FO_21_P_3_6_M_114_L_.tif,21,P,3,6,M,114,L,0.609
FO_21_P_3_6_M_114_W_.tif,21,P,3,6,M,114,W,1.727
FO_21_P_3_6_M_115_T_.tif,21,P,3,6,M,115,T,0.855
FO_21_P_3_6_M_115_L_.tif,21,P,3,6,M,115,L,0.635
FO_21_P_3_6_M_115_L_.tif,21,P,3,6,M,115,L,0.645
FO_21_P_3_6_M_115_W_.tif,21,P,3,6,M,115,W,1.666
FO_21_P_3_6_M_116_T_.tif,21,P,3,6,M,116,T,0.895
FO_21_P_3_6_M_116_L_.tif,21,P,3,6,M,116,L,0.634
FO_21_P_3_6_M_116_L_.tif,21,P,3,6,M,116,L,0.625
FO_21_P_3_6_M_116_W_.tif,21,P,3,6,M,116,W,1.701
FO_21_P_3_6_M_119_T_.tif,21,P,3,6,M,119,T,0.938
FO_21_P_3_6_M_119_L_.tif,21,P,3,6,M,119,L,0.647
FO_21_P_3_6_M_119_L_.tif,21,P,3,6,M,119,L,0.653
FO_21_P_3_6_M_119_W_.tif,21,P,3,6,M,119,W,1.671
FO_21_P_3_6_M_120_T_.tif,21,P,3,6,M,120,T,0.926
FO_21_P_3_6_M_120_L_.tif,21,P,3,6,M,120,L,0.638
FO_21_P_3_6_M_120_L_.tif,21,P,3,6,M,120,L,0.647
FO_21_P_3_6_M_120_W_.tif,21,P,3,6,M,120,W,1.684
FO_21_P_3_6_M_125_T_.tif,21,P,3,6,M,125,T,0.924
FO_21_P_3_6_M_125_L_.tif,21,P,3,6,M,125,L,0.659
FO_21_P_3_6_M_125_L_.tif,21,P,3,6,M,125,L,0.624
FO_21_P_3_6_M_125_W_.tif,21,P,3,6,M,125,W,1.714
FO_21_P_3_6_M_128_T_.tif,21,P,3,6,M,128,T,0.946
FO_21_P_3_6_M_128_L_.tif,21,P,3,6,M,128,L,0.657
FO_21_P_3_6_M_128_L_.tif,21,P,3,6,M,128,L,0.633
FO_21_P_3_6_M_102_L_.tif,21,P,3,6,M,102,L,0.669
FO_21_P_3_6_M_102_L_.tif,21,P,3,6,M,102,L,0.661
FO_21_P_3_6_M_102_W_.tif,21,P,3,6,M,102,W,1.644
FO_21_P_3_6_M_75_T_.tif,21,P,3,6,M,75,T,0.792
FO_21_P_3_6_M_75_L_.tif,21,P,3,6,M,75,L,0.58
FO_21_P_3_6_M_75_L_.tif,21,P,3,6,M,75,L,0.57
FO_21_P_3_6_M_75_W_.tif,21,P,3,6,M,75,W,1.574
FO_21_P_3_6_M_76_T_.tif,21,P,3,6,M,76,T,0.916
FO_21_P_3_6_M_76_L_.tif,21,P,3,6,M,76,L,0.648
FO_21_P_3_6_M_76_L_.tif,21,P,3,6,M,76,L,0.602
FO_21_P_3_6_M_76_W_.tif,21,P,3,6,M,76,W,1.676
FO_21_P_3_6_M_78_T_.tif,21,P,3,6,M,78,T,0.911
FO_21_P_3_6_M_78_L_.tif,21,P,3,6,M,78,L,0.641
FO_21_P_3_6_M_78_L_.tif,21,P,3,6,M,78,L,0.633
FO_21_P_3_6_M_78_W_.tif,21,P,3,6,M,78,W,1.722
FO_21_P_3_6_M_79_T_.tif,21,P,3,6,M,79,T,0.885
FO_21_P_3_6_M_79_L_.tif,21,P,3,6,M,79,L,0.667
FO_21_P_3_6_M_79_L_.tif,21,P,3,6,M,79,L,0.6
FO_21_P_3_6_M_79_W_.tif,21,P,3,6,M,79,W,1.688
FO_21_P_3_6_M_80_T_.tif,21,P,3,6,M,80,T,0.92
FO_21_P_3_6_M_80_L_.tif,21,P,3,6,M,80,L,0.635
FO_21_P_3_6_M_80_L_.tif,21,P,3,6,M,80,L,0.585
FO_21_P_3_6_M_80_W_.tif,21,P,3,6,M,80,W,1.615
FO_21_P_3_6_M_81_T_.tif,21,P,3,6,M,81,T,0.883
FO_21_P_3_6_M_81_L_.tif,21,P,3,6,M,81,L,0.642
FO_21_P_3_6_M_81_L_.tif,21,P,3,6,M,81,L,0.597
FO_21_P_3_6_M_81_W_.tif,21,P,3,6,M,81,W,1.657
FO_21_P_3_6_M_82_T_.tif,21,P,3,6,M,82,T,0.976
FO_21_P_3_6_M_82_L_.tif,21,P,3,6,M,82,L,0.646
FO_21_P_3_6_M_82_L_.tif,21,P,3,6,M,82,L,0.628
FO_21_P_3_6_M_82_W_.tif,21,P,3,6,M,82,W,1.728
FO_21_P_3_6_M_83_T_.tif,21,P,3,6,M,83,T,0.94
FO_21_P_3_6_M_83_L_.tif,21,P,3,6,M,83,L,0.637
FO_21_P_3_6_M_83_L_.tif,21,P,3,6,M,83,L,0.636
FO_21_P_3_6_M_83_W_.tif,21,P,3,6,M,83,W,1.68
FO_21_P_3_6_M_84_T_.tif,21,P,3,6,M,84,T,0.898
FO_21_P_3_6_M_84_L_.tif,21,P,3,6,M,84,L,0.62
FO_21_P_3_6_M_84_L_.tif,21,P,3,6,M,84,L,0.578
